Source;Target;Weight;Label;Type
152;31;0.5146563053131104;152 to 31;Undirected
152;32;0.6076633930206299;152 to 32;Undirected
152;33;0.5425052046775818;152 to 33;Undirected
152;39;0.6068074703216553;152 to 39;Undirected
152;41;0.5527569055557251;152 to 41;Undirected
152;45;0.5945745706558228;152 to 45;Undirected
152;47;0.6960028409957886;152 to 47;Undirected
152;49;0.5704830884933472;152 to 49;Undirected
152;53;0.5870258212089539;152 to 53;Undirected
152;62;0.6149293780326843;152 to 62;Undirected
152;63;0.550859272480011;152 to 63;Undirected
152;65;0.6061960458755493;152 to 65;Undirected
152;70;0.5785580277442932;152 to 70;Undirected
152;71;0.7733116745948792;152 to 71;Undirected
152;72;0.5859071612358093;152 to 72;Undirected
152;75;0.6437666416168213;152 to 75;Undirected
152;80;0.6200249791145325;152 to 80;Undirected
152;93;0.6342268586158752;152 to 93;Undirected
152;103;0.6469241380691528;152 to 103;Undirected
152;109;0.6987560987472534;152 to 109;Undirected
152;110;0.6078306436538696;152 to 110;Undirected
152;114;0.8037532567977905;152 to 114;Undirected
152;119;0.5222488045692444;152 to 119;Undirected
152;122;0.8790296316146851;152 to 122;Undirected
152;125;0.6961944103240967;152 to 125;Undirected
152;126;0.7991104125976562;152 to 126;Undirected
152;129;0.6616035103797913;152 to 129;Undirected
152;130;0.7875517010688782;152 to 130;Undirected
152;133;0.7758885025978088;152 to 133;Undirected
152;134;0.637671172618866;152 to 134;Undirected
152;135;0.517936646938324;152 to 135;Undirected
152;136;0.6008467674255371;152 to 136;Undirected
152;141;0.5978335738182068;152 to 141;Undirected
152;145;0.5456429719924927;152 to 145;Undirected
152;147;0.6252790689468384;152 to 147;Undirected
152;149;0.5361981987953186;152 to 149;Undirected
152;150;0.7606406807899475;152 to 150;Undirected
152;151;0.6378864049911499;152 to 151;Undirected
152;153;0.8820104598999023;152 to 153;Undirected
152;154;0.5585414171218872;152 to 154;Undirected
152;155;0.6294528245925903;152 to 155;Undirected
152;160;0.5721623301506042;152 to 160;Undirected
152;184;0.5863507390022278;152 to 184;Undirected
152;186;0.7531325817108154;152 to 186;Undirected
152;187;0.8515080809593201;152 to 187;Undirected
152;189;0.634644091129303;152 to 189;Undirected
152;192;0.843988299369812;152 to 192;Undirected
152;196;0.6203031539916992;152 to 196;Undirected
152;197;0.6547368764877319;152 to 197;Undirected
153;1;0.7964490056037903;153 to 1;Undirected
153;2;0.7579880952835083;153 to 2;Undirected
153;4;0.6485255360603333;153 to 4;Undirected
153;6;0.6015707850456238;153 to 6;Undirected
153;10;0.5047330856323242;153 to 10;Undirected
153;18;0.5281754732131958;153 to 18;Undirected
153;30;0.724867045879364;153 to 30;Undirected
153;31;0.5562185645103455;153 to 31;Undirected
153;32;0.557820200920105;153 to 32;Undirected
153;33;0.6128773093223572;153 to 33;Undirected
153;39;0.6032735109329224;153 to 39;Undirected
153;41;0.5411487817764282;153 to 41;Undirected
153;47;0.654703676700592;153 to 47;Undirected
153;49;0.5030202865600586;153 to 49;Undirected
153;53;0.5097896456718445;153 to 53;Undirected
153;62;0.6536092758178711;153 to 62;Undirected
153;65;0.5500340461730957;153 to 65;Undirected
153;71;0.6852250695228577;153 to 71;Undirected
153;72;0.5541861057281494;153 to 72;Undirected
153;75;0.6544424891471863;153 to 75;Undirected
153;82;0.5315058827400208;153 to 82;Undirected
153;92;0.5492185950279236;153 to 92;Undirected
153;93;0.5506240129470825;153 to 93;Undirected
153;104;0.5175037384033203;153 to 104;Undirected
153;109;0.6191393733024597;153 to 109;Undirected
153;111;0.5297132134437561;153 to 111;Undirected
153;114;0.7081559896469116;153 to 114;Undirected
153;121;0.5381618738174438;153 to 121;Undirected
153;122;0.7947724461555481;153 to 122;Undirected
153;123;0.5673224925994873;153 to 123;Undirected
153;125;0.756868839263916;153 to 125;Undirected
153;126;0.8012690544128418;153 to 126;Undirected
153;128;0.5378178954124451;153 to 128;Undirected
153;129;0.6520605087280273;153 to 129;Undirected
153;130;0.801054060459137;153 to 130;Undirected
153;133;0.6998358368873596;153 to 133;Undirected
153;135;0.544183611869812;153 to 135;Undirected
153;136;0.5729929208755493;153 to 136;Undirected
153;141;0.5029021501541138;153 to 141;Undirected
153;145;0.5397782325744629;153 to 145;Undirected
153;147;0.6433070302009583;153 to 147;Undirected
153;150;0.8155866861343384;153 to 150;Undirected
153;151;0.7690486907958984;153 to 151;Undirected
153;152;0.8820104598999023;153 to 152;Undirected
153;154;0.7320553064346313;153 to 154;Undirected
153;155;0.5328558087348938;153 to 155;Undirected
153;157;0.556908369064331;153 to 157;Undirected
153;160;0.593401312828064;153 to 160;Undirected
153;184;0.7333019971847534;153 to 184;Undirected
153;186;0.7149569988250732;153 to 186;Undirected
153;187;0.7527356147766113;153 to 187;Undirected
153;189;0.5303401350975037;153 to 189;Undirected
153;192;0.8175855875015259;153 to 192;Undirected
153;196;0.6714974045753479;153 to 196;Undirected
153;197;0.7003591656684875;153 to 197;Undirected
154;4;0.7842494249343872;154 to 4;Undirected
154;114;0.5281809568405151;154 to 114;Undirected
154;121;0.5291109681129456;154 to 121;Undirected
154;125;0.5709658861160278;154 to 125;Undirected
154;126;0.5874175429344177;154 to 126;Undirected
154;128;0.7640728950500488;154 to 128;Undirected
154;129;0.7264073491096497;154 to 129;Undirected
154;133;0.5440163016319275;154 to 133;Undirected
154;150;0.6205469369888306;154 to 150;Undirected
154;151;0.9579206109046936;154 to 151;Undirected
154;152;0.5585413575172424;154 to 152;Undirected
154;153;0.7320553064346313;154 to 153;Undirected
154;160;0.5973197221755981;154 to 160;Undirected
154;184;0.8000512719154358;154 to 184;Undirected
154;196;0.505309522151947;154 to 196;Undirected
154;197;0.5018789172172546;154 to 197;Undirected
155;0;0.5596590042114258;155 to 0;Undirected
155;1;0.5445461869239807;155 to 1;Undirected
155;2;0.6775252819061279;155 to 2;Undirected
155;3;0.5032304525375366;155 to 3;Undirected
155;9;0.8378071784973145;155 to 9;Undirected
155;10;0.8048831820487976;155 to 10;Undirected
155;16;0.5652775168418884;155 to 16;Undirected
155;17;0.5317258834838867;155 to 17;Undirected
155;18;0.5932227373123169;155 to 18;Undirected
155;19;0.6862286925315857;155 to 19;Undirected
155;20;0.6097697615623474;155 to 20;Undirected
155;22;0.519321858882904;155 to 22;Undirected
155;30;0.7706522345542908;155 to 30;Undirected
155;32;0.7308896780014038;155 to 32;Undirected
155;33;0.5003030300140381;155 to 33;Undirected
155;34;0.553701639175415;155 to 34;Undirected
155;40;0.5411360859870911;155 to 40;Undirected
155;45;0.6454727649688721;155 to 45;Undirected
155;47;0.6365565657615662;155 to 47;Undirected
155;49;0.6757445335388184;155 to 49;Undirected
155;53;0.6109851598739624;155 to 53;Undirected
155;65;0.5298750996589661;155 to 65;Undirected
155;67;0.5789394378662109;155 to 67;Undirected
155;72;0.5575032830238342;155 to 72;Undirected
155;77;0.5741305351257324;155 to 77;Undirected
155;80;0.7186803817749023;155 to 80;Undirected
155;83;0.6178264617919922;155 to 83;Undirected
155;86;0.5266101360321045;155 to 86;Undirected
155;92;0.6258154511451721;155 to 92;Undirected
155;97;0.57112056016922;155 to 97;Undirected
155;100;0.6836297512054443;155 to 100;Undirected
155;103;0.5622433423995972;155 to 103;Undirected
155;108;0.5043081045150757;155 to 108;Undirected
155;110;0.5185386538505554;155 to 110;Undirected
155;111;0.5843890309333801;155 to 111;Undirected
155;113;0.7017804384231567;155 to 113;Undirected
155;118;0.8148972988128662;155 to 118;Undirected
155;119;0.821602463722229;155 to 119;Undirected
155;120;0.6647854447364807;155 to 120;Undirected
155;123;0.7376238107681274;155 to 123;Undirected
155;130;0.5811255574226379;155 to 130;Undirected
155;131;0.7870470285415649;155 to 131;Undirected
155;133;0.5005083084106445;155 to 133;Undirected
155;134;0.7832807302474976;155 to 134;Undirected
155;135;0.9221106767654419;155 to 135;Undirected
155;136;0.5259987711906433;155 to 136;Undirected
155;141;0.8023402690887451;155 to 141;Undirected
155;152;0.6294528245925903;155 to 152;Undirected
155;153;0.5328558087348938;155 to 153;Undirected
155;157;0.6570538282394409;155 to 157;Undirected
155;161;0.6591742634773254;155 to 161;Undirected
155;187;0.6181272268295288;155 to 187;Undirected
155;192;0.5456594228744507;155 to 192;Undirected
156;7;0.7511451244354248;156 to 7;Undirected
156;8;0.743681788444519;156 to 8;Undirected
156;80;0.6341367363929749;156 to 80;Undirected
156;119;0.7049523591995239;156 to 119;Undirected
156;133;0.6010854840278625;156 to 133;Undirected
156;136;0.692668616771698;156 to 136;Undirected
156;139;0.8640477061271667;156 to 139;Undirected
156;142;0.8645340800285339;156 to 142;Undirected
156;149;0.5840373039245605;156 to 149;Undirected
156;161;0.6999243497848511;156 to 161;Undirected
156;162;0.5032843351364136;156 to 162;Undirected
157;9;0.5980668067932129;157 to 9;Undirected
157;10;0.9125329852104187;157 to 10;Undirected
157;18;0.9329698085784912;157 to 18;Undirected
157;19;0.9304664134979248;157 to 19;Undirected
157;20;0.9205800294876099;157 to 20;Undirected
157;30;0.7169528603553772;157 to 30;Undirected
157;61;0.6072900295257568;157 to 61;Undirected
157;92;0.625129222869873;157 to 92;Undirected
157;100;0.5700702667236328;157 to 100;Undirected
157;111;0.6520720720291138;157 to 111;Undirected
157;121;0.7924013137817383;157 to 121;Undirected
157;123;0.5952756404876709;157 to 123;Undirected
157;131;0.8650850057601929;157 to 131;Undirected
157;135;0.8206273317337036;157 to 135;Undirected
157;141;0.5659103393554688;157 to 141;Undirected
157;150;0.5698617100715637;157 to 150;Undirected
157;153;0.556908369064331;157 to 153;Undirected
157;155;0.6570538282394409;157 to 155;Undirected
157;160;0.5048394799232483;157 to 160;Undirected
157;162;0.5819706916809082;157 to 162;Undirected
157;184;0.5589917898178101;157 to 184;Undirected
158;3;0.6680794954299927;158 to 3;Undirected
158;47;0.5078288316726685;158 to 47;Undirected
158;51;0.7350741624832153;158 to 51;Undirected
158;63;0.5194248557090759;158 to 63;Undirected
158;77;0.5250799059867859;158 to 77;Undirected
158;98;0.5666641592979431;158 to 98;Undirected
158;105;0.5999914407730103;158 to 105;Undirected
158;112;0.6863169074058533;158 to 112;Undirected
158;127;0.5166803598403931;158 to 127;Undirected
158;128;0.5117191076278687;158 to 128;Undirected
158;132;0.6983168721199036;158 to 132;Undirected
158;133;0.5884718298912048;158 to 133;Undirected
158;137;0.6867120265960693;158 to 137;Undirected
158;138;0.5967133641242981;158 to 138;Undirected
158;143;0.6968770027160645;158 to 143;Undirected
158;144;0.7730456590652466;158 to 144;Undirected
158;145;0.6815832257270813;158 to 145;Undirected
158;146;0.7386984825134277;158 to 146;Undirected
158;148;0.8240165710449219;158 to 148;Undirected
158;149;0.7607384920120239;158 to 149;Undirected
158;159;0.9499559998512268;158 to 159;Undirected
158;160;0.5297800302505493;158 to 160;Undirected
158;183;0.5553795099258423;158 to 183;Undirected
158;192;0.5173417329788208;158 to 192;Undirected
159;3;0.7310739159584045;159 to 3;Undirected
159;47;0.571856677532196;159 to 47;Undirected
159;51;0.8207626938819885;159 to 51;Undirected
159;63;0.5324304103851318;159 to 63;Undirected
159;77;0.618088960647583;159 to 77;Undirected
159;90;0.5509512424468994;159 to 90;Undirected
159;98;0.6201781034469604;159 to 98;Undirected
159;105;0.5598506927490234;159 to 105;Undirected
159;112;0.7906602621078491;159 to 112;Undirected
159;127;0.6664257049560547;159 to 127;Undirected
159;128;0.548229455947876;159 to 128;Undirected
159;130;0.5120787620544434;159 to 130;Undirected
159;132;0.6557865738868713;159 to 132;Undirected
159;133;0.6445465683937073;159 to 133;Undirected
159;137;0.7153006196022034;159 to 137;Undirected
159;138;0.6270179152488708;159 to 138;Undirected
159;143;0.6933549046516418;159 to 143;Undirected
159;144;0.7997123003005981;159 to 144;Undirected
159;145;0.6074531078338623;159 to 145;Undirected
159;146;0.6914562582969666;159 to 146;Undirected
159;148;0.8603960275650024;159 to 148;Undirected
159;149;0.8028303384780884;159 to 149;Undirected
159;158;0.9499559998512268;159 to 158;Undirected
159;160;0.5596367120742798;159 to 160;Undirected
159;161;0.5027375817298889;159 to 161;Undirected
159;173;0.5249966382980347;159 to 173;Undirected
159;178;0.5460355281829834;159 to 178;Undirected
159;179;0.5660271644592285;159 to 179;Undirected
159;180;0.5356893539428711;159 to 180;Undirected
159;181;0.549290657043457;159 to 181;Undirected
159;183;0.5659269094467163;159 to 183;Undirected
159;192;0.5481477379798889;159 to 192;Undirected
160;2;0.5543938875198364;160 to 2;Undirected
160;4;0.7671988010406494;160 to 4;Undirected
160;6;0.6247844696044922;160 to 6;Undirected
160;22;0.644131600856781;160 to 22;Undirected
160;30;0.6608521938323975;160 to 30;Undirected
160;39;0.5040116906166077;160 to 39;Undirected
160;40;0.5019124150276184;160 to 40;Undirected
160;43;0.5308533906936646;160 to 43;Undirected
160;44;0.5160443782806396;160 to 44;Undirected
160;47;0.6612101793289185;160 to 47;Undirected
160;48;0.6141567230224609;160 to 48;Undirected
160;49;0.5059701204299927;160 to 49;Undirected
160;61;0.7226905226707458;160 to 61;Undirected
160;63;0.7207420468330383;160 to 63;Undirected
160;72;0.5483844876289368;160 to 72;Undirected
160;77;0.5035802125930786;160 to 77;Undirected
160;84;0.5221884250640869;160 to 84;Undirected
160;92;0.5813358426094055;160 to 92;Undirected
160;98;0.6213595867156982;160 to 98;Undirected
160;99;0.547616720199585;160 to 99;Undirected
160;101;0.5295858383178711;160 to 101;Undirected
160;104;0.6719814538955688;160 to 104;Undirected
160;112;0.6559715270996094;160 to 112;Undirected
160;114;0.7480963468551636;160 to 114;Undirected
160;121;0.6515894532203674;160 to 121;Undirected
160;128;0.6688900589942932;160 to 128;Undirected
160;129;0.748051643371582;160 to 129;Undirected
160;130;0.6141009330749512;160 to 130;Undirected
160;131;0.5099868774414062;160 to 131;Undirected
160;133;0.7926674485206604;160 to 133;Undirected
160;136;0.5591245293617249;160 to 136;Undirected
160;139;0.6111883521080017;160 to 139;Undirected
160;142;0.5712845325469971;160 to 142;Undirected
160;146;0.502733588218689;160 to 146;Undirected
160;149;0.7392486333847046;160 to 149;Undirected
160;150;0.7419948577880859;160 to 150;Undirected
160;151;0.5458589792251587;160 to 151;Undirected
160;152;0.5721622705459595;160 to 152;Undirected
160;153;0.5934012532234192;160 to 153;Undirected
160;154;0.5973197221755981;160 to 154;Undirected
160;157;0.5048394203186035;160 to 157;Undirected
160;158;0.5297799706459045;160 to 158;Undirected
160;159;0.5596367120742798;160 to 159;Undirected
160;184;0.6080920696258545;160 to 184;Undirected
161;0;0.8332287073135376;161 to 0;Undirected
161;7;0.5496464371681213;161 to 7;Undirected
161;8;0.5387173295021057;161 to 8;Undirected
161;9;0.522668182849884;161 to 9;Undirected
161;47;0.5066598057746887;161 to 47;Undirected
161;51;0.5709678530693054;161 to 51;Undirected
161;80;0.5145920515060425;161 to 80;Undirected
161;112;0.5255298614501953;161 to 112;Undirected
161;118;0.532189130783081;161 to 118;Undirected
161;119;0.8632626533508301;161 to 119;Undirected
161;120;0.7513678669929504;161 to 120;Undirected
161;123;0.5003412365913391;161 to 123;Undirected
161;127;0.6506962776184082;161 to 127;Undirected
161;133;0.5413507223129272;161 to 133;Undirected
161;134;0.6265535354614258;161 to 134;Undirected
161;135;0.5335770845413208;161 to 135;Undirected
161;136;0.5540462732315063;161 to 136;Undirected
161;137;0.6626093983650208;161 to 137;Undirected
161;138;0.6051173806190491;161 to 138;Undirected
161;139;0.5280078053474426;161 to 139;Undirected
161;141;0.6347776651382446;161 to 141;Undirected
161;142;0.5150303244590759;161 to 142;Undirected
161;143;0.5357427597045898;161 to 143;Undirected
161;144;0.5944517254829407;161 to 144;Undirected
161;148;0.6258237957954407;161 to 148;Undirected
161;155;0.6591743230819702;161 to 155;Undirected
161;156;0.6999243497848511;161 to 156;Undirected
161;159;0.5027375817298889;161 to 159;Undirected
161;172;0.6821053624153137;161 to 172;Undirected
161;173;0.5535564422607422;161 to 173;Undirected
161;174;0.733370840549469;161 to 174;Undirected
161;175;0.5178893804550171;161 to 175;Undirected
161;178;0.6676719784736633;161 to 178;Undirected
161;179;0.6798585653305054;161 to 179;Undirected
162;5;0.8290435075759888;162 to 5;Undirected
162;9;0.5191093683242798;162 to 9;Undirected
162;10;0.6288974285125732;162 to 10;Undirected
162;18;0.5512176156044006;162 to 18;Undirected
162;19;0.5650308132171631;162 to 19;Undirected
162;20;0.5226960182189941;162 to 20;Undirected
162;30;0.7112553715705872;162 to 30;Undirected
162;53;0.5324583053588867;162 to 53;Undirected
162;86;0.5092795491218567;162 to 86;Undirected
162;92;0.5415767431259155;162 to 92;Undirected
162;94;0.6405924558639526;162 to 94;Undirected
162;121;0.6452539563179016;162 to 121;Undirected
162;124;0.6567745208740234;162 to 124;Undirected
162;134;0.5829213857650757;162 to 134;Undirected
162;135;0.6448754072189331;162 to 135;Undirected
162;156;0.5032843351364136;162 to 156;Undirected
162;157;0.5819706320762634;162 to 157;Undirected
162;184;0.5645940899848938;162 to 184;Undirected
163;120;0.6123621463775635;163 to 120;Undirected
163;127;0.5004967451095581;163 to 127;Undirected
163;164;0.9956841468811035;163 to 164;Undirected
163;165;0.9791632890701294;163 to 165;Undirected
163;169;0.997052788734436;163 to 169;Undirected
163;170;0.9969436526298523;163 to 170;Undirected
163;171;0.9884999990463257;163 to 171;Undirected
163;173;0.6363377571105957;163 to 173;Undirected
163;178;0.6481841206550598;163 to 178;Undirected
163;179;0.636160671710968;163 to 179;Undirected
164;120;0.560157299041748;164 to 120;Undirected
164;163;0.9956841468811035;164 to 163;Undirected
164;165;0.9891529083251953;164 to 165;Undirected
164;169;0.9880377054214478;164 to 169;Undirected
164;170;0.9979255199432373;164 to 170;Undirected
164;171;0.9944571852684021;164 to 171;Undirected
164;173;0.5860674977302551;164 to 173;Undirected
164;178;0.6172863841056824;164 to 178;Undirected
164;179;0.6051273345947266;164 to 179;Undirected
165;163;0.9791632890701294;165 to 163;Undirected
165;164;0.9891529083251953;165 to 164;Undirected
165;169;0.9641541242599487;165 to 169;Undirected
165;170;0.9801571369171143;165 to 170;Undirected
165;171;0.9979194402694702;165 to 171;Undirected
165;173;0.5339803695678711;165 to 173;Undirected
165;178;0.5168799757957458;165 to 178;Undirected
165;179;0.5055356025695801;165 to 179;Undirected
166;167;0.9960113763809204;166 to 167;Undirected
166;168;0.9722778797149658;166 to 168;Undirected
166;172;0.6124888062477112;166 to 172;Undirected
166;175;0.7356259822845459;166 to 175;Undirected
166;176;0.5078972578048706;166 to 176;Undirected
167;166;0.9960113763809204;167 to 166;Undirected
167;168;0.9559071063995361;167 to 168;Undirected
167;172;0.6683822870254517;167 to 172;Undirected
167;174;0.5038254261016846;167 to 174;Undirected
167;175;0.7847729921340942;167 to 175;Undirected
167;176;0.5754949450492859;167 to 176;Undirected
168;166;0.9722778797149658;168 to 166;Undirected
168;167;0.9559071063995361;168 to 167;Undirected
168;175;0.5774983167648315;168 to 175;Undirected
169;120;0.6598145365715027;169 to 120;Undirected
169;127;0.5448274612426758;169 to 127;Undirected
169;163;0.997052788734436;169 to 163;Undirected
169;164;0.988037645816803;169 to 164;Undirected
169;165;0.9641541242599487;169 to 165;Undirected
169;170;0.9940569400787354;169 to 170;Undirected
169;171;0.9781749248504639;169 to 171;Undirected
169;173;0.6799079179763794;169 to 173;Undirected
169;178;0.6937331557273865;169 to 178;Undirected
169;179;0.6821944117546082;169 to 179;Undirected
170;120;0.5963506102561951;170 to 120;Undirected
170;163;0.9969437122344971;170 to 163;Undirected
170;164;0.9979255199432373;170 to 164;Undirected
170;165;0.9801571369171143;170 to 165;Undirected
170;169;0.9940569400787354;170 to 169;Undirected
170;171;0.9893131852149963;170 to 171;Undirected
170;173;0.6211389899253845;170 to 173;Undirected
170;178;0.6606071591377258;170 to 178;Undirected
170;179;0.6488690972328186;170 to 179;Undirected
171;120;0.534183144569397;171 to 120;Undirected
171;163;0.9884999990463257;171 to 163;Undirected
171;164;0.9944572448730469;171 to 164;Undirected
171;165;0.9979194402694702;171 to 165;Undirected
171;169;0.9781749248504639;171 to 169;Undirected
171;170;0.9893131852149963;171 to 170;Undirected
171;173;0.5761983394622803;171 to 173;Undirected
171;178;0.5625119209289551;171 to 178;Undirected
171;179;0.5516357421875;171 to 179;Undirected
172;0;0.8644932508468628;172 to 0;Undirected
172;119;0.5262078046798706;172 to 119;Undirected
172;120;0.6264020800590515;172 to 120;Undirected
172;161;0.6821053624153137;172 to 161;Undirected
172;166;0.6124888062477112;172 to 166;Undirected
172;167;0.6683822870254517;172 to 167;Undirected
172;173;0.5167609453201294;172 to 173;Undirected
172;174;0.9613162279129028;172 to 174;Undirected
172;175;0.9500632286071777;172 to 175;Undirected
172;176;0.9090269804000854;172 to 176;Undirected
172;177;0.8579540252685547;172 to 177;Undirected
172;178;0.5754107236862183;172 to 178;Undirected
172;179;0.5762644410133362;172 to 179;Undirected
173;0;0.6052131652832031;173 to 0;Undirected
173;3;0.565654456615448;173 to 3;Undirected
173;31;0.5445082187652588;173 to 31;Undirected
173;32;0.5929718613624573;173 to 32;Undirected
173;33;0.7379469275474548;173 to 33;Undirected
173;42;0.6057583689689636;173 to 42;Undirected
173;46;0.683785080909729;173 to 46;Undirected
173;51;0.7001039385795593;173 to 51;Undirected
173;57;0.5142300128936768;173 to 57;Undirected
173;68;0.6790040731430054;173 to 68;Undirected
173;74;0.580313503742218;173 to 74;Undirected
173;75;0.5233489871025085;173 to 75;Undirected
173;77;0.5203621983528137;173 to 77;Undirected
173;90;0.7550574541091919;173 to 90;Undirected
173;95;0.6822502017021179;173 to 95;Undirected
173;112;0.5136179327964783;173 to 112;Undirected
173;118;0.5023366808891296;173 to 118;Undirected
173;119;0.6573236584663391;173 to 119;Undirected
173;120;0.8565117716789246;173 to 120;Undirected
173;123;0.5255272388458252;173 to 123;Undirected
173;127;0.8393980264663696;173 to 127;Undirected
173;130;0.5654824376106262;173 to 130;Undirected
173;159;0.5249966382980347;173 to 159;Undirected
173;161;0.5535564422607422;173 to 161;Undirected
173;163;0.6363378167152405;173 to 163;Undirected
173;164;0.5860675573348999;173 to 164;Undirected
173;165;0.5339804887771606;173 to 165;Undirected
173;169;0.6799079179763794;173 to 169;Undirected
173;170;0.6211389303207397;173 to 170;Undirected
173;171;0.5761983394622803;173 to 171;Undirected
173;172;0.5167609453201294;173 to 172;Undirected
173;174;0.5501142740249634;173 to 174;Undirected
173;175;0.5125827789306641;173 to 175;Undirected
173;178;0.7409188747406006;173 to 178;Undirected
173;179;0.7475443482398987;173 to 179;Undirected
173;192;0.5268892049789429;173 to 192;Undirected
174;0;0.9294562935829163;174 to 0;Undirected
174;119;0.5481101274490356;174 to 119;Undirected
174;120;0.6931139230728149;174 to 120;Undirected
174;125;0.5566245913505554;174 to 125;Undirected
174;137;0.6039459109306335;174 to 137;Undirected
174;138;0.5639511346817017;174 to 138;Undirected
174;141;0.5371070504188538;174 to 141;Undirected
174;143;0.5555854439735413;174 to 143;Undirected
174;144;0.5990713834762573;174 to 144;Undirected
174;146;0.5323806405067444;174 to 146;Undirected
174;148;0.5650454759597778;174 to 148;Undirected
174;161;0.733370840549469;174 to 161;Undirected
174;167;0.5038253664970398;174 to 167;Undirected
174;172;0.9613162279129028;174 to 172;Undirected
174;173;0.5501143336296082;174 to 173;Undirected
174;175;0.8611370325088501;174 to 175;Undirected
174;176;0.8388217091560364;174 to 176;Undirected
174;177;0.8358244895935059;174 to 177;Undirected
174;178;0.6819149255752563;174 to 178;Undirected
174;179;0.684207558631897;174 to 179;Undirected
175;0;0.7270476222038269;175 to 0;Undirected
175;120;0.5252697467803955;175 to 120;Undirected
175;125;0.5112166404724121;175 to 125;Undirected
175;161;0.5178893804550171;175 to 161;Undirected
175;166;0.7356259822845459;175 to 166;Undirected
175;167;0.7847728729248047;175 to 167;Undirected
175;168;0.5774982571601868;175 to 168;Undirected
175;172;0.9500632286071777;175 to 172;Undirected
175;173;0.5125827789306641;175 to 173;Undirected
175;174;0.8611370325088501;175 to 174;Undirected
175;176;0.947139322757721;175 to 176;Undirected
175;177;0.8449188470840454;175 to 177;Undirected
176;0;0.6624413728713989;176 to 0;Undirected
176;125;0.578181266784668;176 to 125;Undirected
176;166;0.5078972578048706;176 to 166;Undirected
176;167;0.5754949450492859;176 to 167;Undirected
176;172;0.9090269804000854;176 to 172;Undirected
176;174;0.8388217687606812;176 to 174;Undirected
176;175;0.9471393823623657;176 to 175;Undirected
176;177;0.9499726891517639;176 to 177;Undirected
177;0;0.6753408908843994;177 to 0;Undirected
177;125;0.5741578340530396;177 to 125;Undirected
177;128;0.5399481654167175;177 to 128;Undirected
177;136;0.5117680430412292;177 to 136;Undirected
177;172;0.8579540252685547;177 to 172;Undirected
177;174;0.8358245491981506;177 to 174;Undirected
177;175;0.8449188470840454;177 to 175;Undirected
177;176;0.9499726891517639;177 to 176;Undirected
178;0;0.7136667370796204;178 to 0;Undirected
178;51;0.5555505752563477;178 to 51;Undirected
178;119;0.5516833066940308;178 to 119;Undirected
178;120;0.8182547688484192;178 to 120;Undirected
178;127;0.7541974186897278;178 to 127;Undirected
178;137;0.5049238204956055;178 to 137;Undirected
178;138;0.5163238644599915;178 to 138;Undirected
178;148;0.551482081413269;178 to 148;Undirected
178;159;0.5460355281829834;178 to 159;Undirected
178;161;0.6676719784736633;178 to 161;Undirected
178;163;0.648184061050415;178 to 163;Undirected
178;164;0.6172864437103271;178 to 164;Undirected
178;165;0.5168800354003906;178 to 165;Undirected
178;169;0.6937331557273865;178 to 169;Undirected
178;170;0.660607099533081;178 to 170;Undirected
178;171;0.5625119209289551;178 to 171;Undirected
178;172;0.5754107236862183;178 to 172;Undirected
178;173;0.7409188747406006;178 to 173;Undirected
178;174;0.6819149255752563;178 to 174;Undirected
178;179;0.9983247518539429;178 to 179;Undirected
178;180;0.7279012203216553;178 to 180;Undirected
178;181;0.7263214588165283;178 to 181;Undirected
178;182;0.5969816446304321;178 to 182;Undirected
179;0;0.7153207659721375;179 to 0;Undirected
179;51;0.5697786211967468;179 to 51;Undirected
179;119;0.5654889941215515;179 to 119;Undirected
179;120;0.8166638016700745;179 to 120;Undirected
179;127;0.7655719518661499;179 to 127;Undirected
179;137;0.5014448165893555;179 to 137;Undirected
179;138;0.5071614980697632;179 to 138;Undirected
179;141;0.5005395412445068;179 to 141;Undirected
179;148;0.5568037033081055;179 to 148;Undirected
179;159;0.5660271644592285;179 to 159;Undirected
179;161;0.6798585653305054;179 to 161;Undirected
179;163;0.6361607313156128;179 to 163;Undirected
179;164;0.6051273345947266;179 to 164;Undirected
179;165;0.5055356621742249;179 to 165;Undirected
179;169;0.6821944117546082;179 to 169;Undirected
179;170;0.6488690972328186;179 to 170;Undirected
179;171;0.5516357421875;179 to 171;Undirected
179;172;0.5762644410133362;179 to 172;Undirected
179;173;0.7475443482398987;179 to 173;Undirected
179;174;0.684207558631897;179 to 174;Undirected
179;178;0.9983246922492981;179 to 178;Undirected
179;180;0.752718448638916;179 to 180;Undirected
179;181;0.751197099685669;179 to 181;Undirected
179;182;0.6258023977279663;179 to 182;Undirected
180;127;0.6633478403091431;180 to 127;Undirected
180;159;0.5356892347335815;180 to 159;Undirected
180;178;0.7279011607170105;180 to 178;Undirected
180;179;0.7527183890342712;180 to 179;Undirected
180;181;0.9990975856781006;180 to 181;Undirected
180;182;0.9816505908966064;180 to 182;Undirected
181;127;0.6725121736526489;181 to 127;Undirected
181;159;0.549290657043457;181 to 159;Undirected
181;178;0.7263214588165283;181 to 178;Undirected
181;179;0.751197099685669;181 to 179;Undirected
181;180;0.9990975856781006;181 to 180;Undirected
181;182;0.9836294651031494;181 to 182;Undirected
182;127;0.5886978507041931;182 to 127;Undirected
182;178;0.5969815850257874;182 to 178;Undirected
182;179;0.6258023977279663;182 to 179;Undirected
